Date,SPY_adj_close,SPY return,DIA_adj_close,DIA return,QQQ_adj_close,QQQ return,crude_oil,CPI,Fed Fund Rate,crude_oil_europe,natural_gas,crude_oil_europe_return,natural_gas_return,BTC-USD,^VIX,VXUS,VXUS_return,usd_index
2016-07-29,188.602840914358,0.0016145730199823571,155.912215712614,-0.0013558954333486861,108.336821667692,0.002174291181075816,41.54,240.628,0.3,40.76,2.97,-0.02651062813470262,0.06451612903225823,656.9920043945312,11.869999885559082,36.59134292602539,0.009774351953096616,95.52999877929688
2016-08-01,188.446488703938,-0.0008290024140782393,155.692060517452,-0.0014120458371766897,108.910330833858,0.005293760305477235,40.05,240.849,0.4,40.17,2.97,-0.01447497546614318,0.0,606.27197265625,12.4399995803833,36.41818618774414,-0.004732177734807719,95.70999908447266
2016-08-02,187.239056103048,-0.006407296889394232,154.929984841889,-0.00489476260401589,108.082973348241,-0.00759668508287914,39.5,240.849,0.4,40.0,2.79,-0.0042320139407519,-0.06060606060606066,547.4650268554688,13.369999885559082,36.27651596069336,-0.003890095633001578,95.05999755859375
2016-08-03,187.786301435048,0.002922709307500604,155.260217634633,0.0021314969667169947,108.440241353394,0.0033054975643749263,40.8,240.849,0.4,40.45,2.89,0.011249999999999982,0.03584229390681015,566.35498046875,12.859999656677246,36.21355056762695,-0.0017357067347545385,95.55999755859375
2016-08-04,187.986102139914,0.0010639791259487996,155.336425202189,0.0004908376963332906,108.7505004105,0.0028611062944325916,41.92,240.849,0.4,41.33,2.89,0.021755253399258212,0.0,578.2890014648438,12.420000076293945,36.41031265258789,0.00543338286019468,95.76000213623047
2016-08-05,189.52361577972,0.008178868662650718,156.869044060821,0.009866448623605972,109.79409905713,0.009596265237316048,41.83,240.849,0.4,42.47,2.88,0.027582869586256997,-0.0034602076124568004,575.0430297851562,11.390000343322754,36.57560348510742,0.004539670782194749,96.19000244140625
2016-08-08,189.410699033888,-0.0005957924840523932,156.885979075833,0.00010795638561700294,109.671875792209,-0.0011132043158111893,43.06,240.849,0.4,43.24,2.85,0.018130445020014152,-0.01041666666666663,591.0540161132812,11.5,36.709407806396484,0.0036582942874352486,96.4000015258789
2016-08-09,189.52361577972,0.0005961476643501218,156.945251628377,0.0003778065630413163,109.92572411166,0.0023146163737726155,42.78,240.849,0.4,43.37,2.85,0.003006475485661353,0.0,587.801025390625,11.65999984741211,36.99274826049805,0.007718469761100133,96.18000030517578
2016-08-10,189.054546118602,-0.0024749932043466316,156.750498955733,-0.0012408956029147378,109.643670423381,-0.002565856996243232,41.75,240.849,0.4,42.19,2.76,-0.027207747290753925,-0.03157894736842115,592.10302734375,12.050000190734863,37.06357955932617,0.001914734702308074,95.6500015258789
2016-08-11,189.931885519375,0.004640668097040113,157.749664841471,0.006374243733796137,110.113759903845,0.004287429257418873,43.51,240.849,0.4,44.23,2.7,0.048352690210950344,-0.021739130434782483,589.1199951171875,11.680000305175781,37.3626823425293,0.008069991802177823,95.86000061035156
2016-08-12,189.766851949175,-0.0008689092394819076,157.410964541221,-0.0021470746108422922,110.188974220719,0.0006830601092877586,44.47,240.849,0.4,45.12,2.7,0.020122089079810168,0.0,587.5590209960938,11.550000190734863,37.22886276245117,-0.0035816373902524123,95.72000122070312
2016-08-15,190.314096412518,0.0028837726806449915,157.935950006609,0.003335126412052025,110.659063701183,0.004266211604097236,45.72,240.849,0.4,47.31,2.75,0.04853723404255339,0.01851851851851838,567.239990234375,11.8100004196167,37.45712661743164,0.0061313679237791074,95.62999725341797
2016-08-16,189.332523363007,-0.00515764763627069,157.292419436133,-0.004074630066486229,110.04794737658,-0.005522514868309569,46.57,240.849,0.4,48.27,2.75,0.02029169308814205,0.0,577.4390258789062,12.640000343322754,37.323326110839844,-0.0035720974531326943,94.79000091552734
2016-08-17,189.688662379779,0.0018810239806985596,157.580314691346,0.0018303186907864255,110.245384958375,0.0017941050832994687,46.81,240.849,0.4,48.58,2.76,0.006422208411021257,0.0036363636363636598,573.2160034179688,12.1899995803833,37.323326110839844,0.0,94.72000122070312
2016-08-18,190.114309606166,0.002243925499009425,157.783534871496,0.0012896292315955904,110.273590327203,0.0002558417192579654,48.2,240.849,0.4,49.46,2.75,0.018114450391107484,-0.0036231884057970065,574.3179931640625,11.430000305175781,37.52008819580078,0.005271826106189259,94.16000366210938
2016-08-19,189.836332361761,-0.0014621584507805707,157.475503883434,-0.0019522378447971445,110.245384958375,-0.0002557762810143638,48.48,240.849,0.4,49.39,2.67,-0.0014152850788515803,-0.029090909090909167,575.6300048828125,11.34000015258789,37.26823043823242,-0.0067126110219684065,94.51000213623047
2016-08-22,189.827651001981,-4.5730760134365944e-05,157.305554062709,-0.0010792143319685588,110.330001064858,0.0007675251577645703,46.8,240.849,0.4,48.1,2.75,-0.026118647499493775,0.029962546816479474,586.7529907226562,12.270000457763672,37.22100830078125,-0.0012670882651495408,94.5199966430664
2016-08-23,190.209861895123,0.0020134626916814558,157.458508901361,0.0009723422644760671,110.527438646653,0.0017895185343008713,47.54,240.849,0.4,48.7,2.75,0.012474012474012586,0.0,583.4149780273438,12.380000114440918,37.3311882019043,0.0029601535840375615,94.54000091552734
2016-08-24,189.236970205393,-0.00511483305879501,156.914669475042,-0.0034538586076646727,109.812902636348,-0.006464783940115626,46.29,240.849,0.4,47.56,2.82,-0.02340862422997947,0.025454545454545396,580.1820068359375,13.449999809265137,37.2446174621582,-0.0023189923470391394,94.79000091552734
2016-08-25,189.106663811628,-0.0006885884593457181,156.668242234992,-0.001570453806992167,109.634268633772,-0.0016267123287648788,46.97,240.849,0.4,49.25,2.89,0.035534062237174036,0.024822695035461084,577.760986328125,13.630000114440918,37.17378234863281,-0.0019018886043697947,94.7699966430664
2016-08-26,188.750510896341,-0.0018833440774026489,156.200880227999,-0.0029831317459475537,109.79409905713,0.0014578509561815611,47.64,240.849,0.4,49.66,2.91,0.008324873096446694,0.006920415224913601,579.6510009765625,13.649999618530273,36.906166076660156,-0.007199059527029816,95.56999969482422
2016-08-29,189.679981019998,0.004924331697133466,157.059126822658,0.0054945054945032545,109.944527690878,0.0013700976194515047,46.97,240.849,0.4,49.66,2.97,0.0,0.020618556701030855,574.1069946289062,12.9399995803833,37.04785919189453,0.0038392802693201222,95.58000183105469
2016-08-30,189.3672635693,-0.001648658171602313,156.787207109499,-0.0017313206730482644,109.587259685726,-0.003249529673332252,46.32,240.849,0.4,47.94,2.95,-0.03463552154651628,-0.006734006734006703,577.5029907226562,13.119999885559082,36.94551467895508,-0.002762494653452019,96.05000305175781
2016-08-31,188.828700465737,-0.0028440137614700323,156.302850120434,-0.003089263454554403,109.474438210414,-0.0010295126973295377,44.68,240.849,0.3,47.94,2.95,0.0,0.0,575.4719848632812,13.420000076293945,36.75663375854492,-0.0051124181663585455,96.0199966430664
2016-09-01,188.837381825518,4.597478963530577e-05,156.438809977013,0.000869848863755518,109.756491898693,0.0025764342150529362,43.17,241.428,0.4,45.05,2.95,-0.06028368794326244,0.0,572.302978515625,13.479999542236328,36.99274826049805,0.006423724857509194,95.6500015258789
2016-09-02,189.688662379779,0.004508008668789643,157.084619295767,0.004128191200437392,110.113759903845,0.0032550967962947652,44.39,241.428,0.4,45.96,2.88,0.020199778024417414,-0.023728813559322104,575.5369873046875,11.979999542236328,37.41776657104492,0.011489233174944324,95.87999725341797
2016-09-06,190.261979588149,0.0030224115726122935,157.475503883434,0.00248836957697951,110.800090545322,0.0062329234972662295,44.85,241.428,0.4,46.21,2.88,-0.01091609589041087,0.0,610.4359741210938,12.020000457763672,37.80344009399414,0.010307229914883864,94.81999969482422
2016-09-07,190.244602970074,-9.132995521543563e-05,157.475503883434,0.0,110.865903072587,0.0005939753924486535,45.47,241.428,0.4,47.0,2.77,0.017095866695520323,-0.03819444444444442,614.5440063476562,11.9399995803833,37.85066604614258,0.001249250121973411,94.95999908447266
2016-09-08,189.810274383906,-0.0022830008283405423,157.050629331622,-0.002698035829918677,110.217179589547,-0.005851424694707674,47.63,241.428,0.4,49.23,2.88,0.047446808510638316,0.03971119133573997,626.3159790039062,12.510000228881836,37.79557418823242,-0.0014555056400591404,95.02999877929688
2016-09-09,185.267200847216,-0.023934813599717386,153.728110336456,-0.021155719078019608,107.443651654811,-0.025164207114215076,45.88,241.428,0.4,48.37,2.93,-0.017469022953483626,0.01736111111111116,622.8610229492188,17.5,36.953399658203125,-0.02228235840088144,95.33999633789062
2016-09-12,187.925289188593,0.01434732283546003,155.759010694115,0.013210988889501563,109.371018524712,0.017938396919839672,46.28,241.428,0.4,47.82,3.04,-0.011370684308455559,0.03754266211604085,608.2429809570312,15.15999984741211,37.260345458984375,0.00830629397079341,95.0999984741211
2016-09-13,185.223765382627,-0.014375520280588194,153.634637935057,-0.013638843426079128,108.393232405348,-0.00894008424309467,44.91,241.428,0.4,46.48,3.04,-0.02802174822250114,0.0,609.2410278320312,17.850000381469727,36.34519958496094,-0.02456085317380685,95.62999725341797
2016-09-14,185.154271071526,-0.00037519111522987814,153.320230766717,-0.002046460176987508,108.910330833858,0.004770578541068327,43.62,241.428,0.4,45.65,3.07,-0.017857142857142794,0.009868421052631415,610.6840209960938,18.139999389648438,36.37686538696289,0.0008712512894015756,95.33000183105469
2016-09-15,187.004515191888,0.009992986441275331,154.875271626347,0.010142437510390012,110.602652963528,0.015538674033151345,43.85,241.428,0.4,45.83,2.98,0.003943044906900228,-0.02931596091205202,607.155029296875,16.299999237060547,36.73310470581055,0.009793018586349289,95.29000091552734
2016-09-16,186.285322647253,-0.0038458565767625075,154.080161390087,-0.00513387468451576,110.549880718451,-0.0004771336280188221,43.04,241.428,0.4,45.26,2.97,-0.012437268164957493,-0.003355704697986517,606.9730224609375,15.369999885559082,36.34519958496094,-0.01056009623897236,96.11000061035156
2016-09-19,186.320253001325,0.00018750996361727168,154.088675517367,5.525777753079275e-05,110.069188083389,-0.00434819677721987,43.34,241.428,0.4,46.04,3.0,0.017233760494918204,0.010101010101009944,609.2269897460938,15.529999732971191,36.59061050415039,0.006752223732209295,95.83999633789062
2016-09-20,186.328978387079,4.6830044578838326e-05,154.148274408329,0.000386783069955543,110.27654569067,0.0018838842267456801,43.85,241.428,0.4,45.24,3.12,-0.01737619461337958,0.040000000000000036,608.31201171875,15.920000076293945,36.701454162597656,0.0030292924037080837,96.0199966430664
2016-09-21,188.424336035286,0.01124547381918295,155.519048900443,0.008892571112946168,111.360460456006,0.009829059829062903,45.33,241.428,0.4,45.99,3.19,0.01657824933687002,0.022435897435897356,597.1489868164062,13.300000190734863,37.4218635559082,0.01962890598609346,95.66000366210938
2016-09-22,189.611688693779,0.006301482512697687,156.370461628465,0.005474652359577004,112.246442959846,0.007955988150659676,46.1,241.428,0.4,47.21,3.18,0.02652750597956066,-0.0031347962382444194,596.2979736328125,12.020000457763672,37.79393768310547,0.009942693704747985,95.44999694824219
2016-09-23,188.572754899332,-0.005479270827680183,155.314709845718,-0.0067516062289018075,111.530116680145,-0.006381728104802753,44.36,241.428,0.4,46.71,3.06,-0.0105909764880322,-0.037735849056603765,602.8419799804688,12.289999961853027,37.39810562133789,-0.010473427381040623,95.4800033569336
2016-09-26,187.044895676986,-0.008102226767390919,153.892850589922,-0.00915469794978463,110.597007447378,-0.008366432857261685,45.6,241.428,0.4,46.61,3.06,-0.0021408691928923584,0.0,608.0430297851562,14.5,37.049781799316406,-0.009313942945354592,95.30999755859375
2016-09-27,188.206070432094,0.006208000228529631,154.957116499949,0.006915629322267414,111.690347558499,0.009885801943069872,44.65,241.428,0.4,44.95,3.09,-0.035614674962454296,0.009803921568627416,606.166015625,13.100000381469727,37.279354095458984,0.006196319789036231,95.44000244140625
2016-09-28,189.140240229258,0.00496354764232243,155.893670500773,0.006043956043956911,111.87885447421,0.0016877637130843226,47.07,241.428,0.4,45.49,3.07,0.012013348164627402,-0.006472491909385147,604.72802734375,12.390000343322754,37.60393142700195,0.008706624334526847,95.43000030517578
2016-09-29,187.429032661856,-0.009047295093459917,154.293014572092,-0.010267613326052638,111.068274736655,-0.007245155855093777,47.72,241.428,0.4,48.43,2.98,0.06462958892064186,-0.02931596091205202,605.6929931640625,14.020000457763672,37.17643737792969,-0.011368333917482265,95.54000091552734
2016-09-30,188.843402501166,0.00754616197513891,155.621218427806,0.008608321377332473,111.897705165781,0.007467752885264467,47.72,241.428,0.29,48.24,2.84,-0.003923188106545461,-0.046979865771812124,609.7349853515625,13.289999961853027,37.374359130859375,0.005323849375819645,95.45999908447266
2016-10-03,188.389406554276,-0.002404086882977996,155.229568572916,-0.0025166867272131688,111.737474287427,-0.0014319407008089868,48.8,241.729,0.4,48.61,2.84,0.007669983416251913,0.0,612.1329956054688,13.569999694824219,37.35060501098633,-0.0006355726338979073,95.75
2016-10-04,187.429032661856,-0.005097812610515895,154.514381881378,-0.004607283896444381,111.567818063288,-0.0015183466891562913,48.67,241.729,0.4,48.81,2.83,0.004114379757251596,-0.0035211267605632646,610.2039794921875,13.630000114440918,37.21602249145508,-0.003603221942232615,96.12000274658203
2016-10-05,188.258452430735,0.0044252470233645536,155.519048900443,0.006502093894640293,111.96368258628,0.0035481963335290967,49.75,241.729,0.4,49.57,2.83,0.015570579799221385,0.0,612.510986328125,12.989999771118164,37.485198974609375,0.007232811706734621,96.12999725341797
2016-10-06,188.389406554276,0.0006956082016513765,155.39985111852,-0.0007664513303403675,111.907130511567,-0.0005050930212966431,50.44,241.729,0.4,50.14,3.04,0.011498890457938282,0.07420494699646651,613.02099609375,12.84000015258789,37.326847076416016,-0.004224384624465172,96.66000366210938
2016-10-07,187.743335130453,-0.0034294466745233843,155.144427300114,-0.0016436554898060507,111.662071521143,-0.0021898424997920385,49.76,241.729,0.4,50.49,3.02,0.006980454726765117,-0.006578947368421018,617.1209716796875,13.479999542236328,37.08935546875,-0.0063624877606142105,96.5199966430664
2016-10-10,188.721174636441,0.005208384656150589,155.910698755333,0.004939084622979761,112.368972455057,0.006330716637118261,49.76,241.729,0.4,51.54,3.18,0.020796197266785388,0.052980132450331174,618.9940185546875,13.380000114440918,37.25562286376953,0.004482887149646508,
2016-10-11,186.337704645894,-0.012629584333282096,154.275986317532,-0.010484927916116327,110.766663671518,-0.014259352457635543,50.72,241.729,0.41,50.48,3.17,-0.020566550252231308,-0.003144654088050425,641.072021484375,15.359999656677246,36.66978073120117,-0.015724931903851824,97.69999694824219
2016-10-12,186.582174344343,0.001311971181106708,154.420726481295,0.0009381898454701165,110.672410213662,-0.0008509189925184346,50.14,241.729,0.41,49.53,3.17,-0.01881933438985728,0.0,636.1920166015625,15.90999984741211,36.62226867675781,-0.0012956732627237288,97.97000122070312
2016-10-13,185.971020178656,-0.0032755227975802548,153.969477735444,-0.00292220323096104,110.27654569067,-0.0035769034236061703,50.47,241.729,0.41,49.29,3.16,-0.0048455481526348265,-0.003154574132492094,636.7860107421875,16.690000534057617,36.47185134887695,-0.004107264058611504,97.5199966430664
2016-10-14,186.067057044061,0.0005164076925141536,154.352613463054,0.0024883875248855603,110.408500531668,0.0011965811965866102,50.35,241.729,0.41,48.87,3.18,-0.008520998174071814,0.006329113924050667,640.3779907226562,16.1200008392334,36.53519821166992,0.001736869954503062,98.0199966430664
2016-10-17,185.420999589235,-0.0034721753817656964,153.867308208081,-0.0031441337084271437,110.106889466531,-0.0027317739457071166,49.97,241.729,0.41,49.31,3.21,0.009003478616738336,0.00943396226415083,639.1929931640625,16.209999084472656,36.46394348144531,-0.0019503036444961097,97.88999938964844
2016-10-18,186.582174344343,0.006262369190546568,154.420726481295,0.0035967242142533884,111.087125428226,0.008902585173772959,50.3,241.729,0.41,49.81,3.25,0.010139931048468886,0.012461059190031154,637.9600219726562,15.279999732971191,36.89936065673828,0.011941033627219433,97.9000015258789
2016-10-19,187.079812935122,0.0026671282641426153,154.957116499949,0.003473562331148372,111.07770008244,-8.484642796957598e-05,51.59,241.729,0.41,51.85,3.18,0.04095563139931735,-0.021538461538461506,630.52001953125,14.40999984741211,37.026023864746094,0.0034326667387578613,97.87000274658203
2016-10-20,186.730593208389,-0.0018666884537354989,154.565466645059,-0.0025274725274726517,110.945745241443,-0.001187950784892533,50.31,241.729,0.41,50.42,3.12,-0.027579556412729023,-0.018867924528301883,630.8569946289062,13.75,37.01019287109375,-0.0004275639671754705,98.31999969482422
2016-10-21,186.817891592104,0.0004675098076594164,154.446575371718,-0.0007691968712131292,111.360460456006,0.0037380001699072185,50.61,241.729,0.41,50.28,2.92,-0.002776675922253058,-0.06410256410256421,632.8280029296875,13.34000015258789,36.96269607543945,-0.001283343640486545,98.69999694824219
2016-10-24,187.612381006912,0.0042527479998686335,155.077247845921,0.0040834344995031024,112.698859557551,0.01201862039780055,50.18,241.729,0.41,49.8,2.78,-0.009546539379475028,-0.047945205479452135,653.760986328125,13.020000457763672,37.00227355957031,0.0010707412697950058,98.66999816894531
2016-10-25,186.983775196655,-0.003350556114064984,154.66816299779,-0.0026379424049196576,112.340696417701,-0.0031780546959936373,49.45,241.729,0.41,49.08,2.69,-0.014457831325301207,-0.03237410071942437,657.5880126953125,13.460000038146973,36.96269607543945,-0.0010695960092058643,98.72000122070312
2016-10-26,186.608364470602,-0.0020077181865547633,154.915318426869,0.0015979722283410158,111.577243409073,-0.006795872136926673,48.75,241.729,0.41,48.98,2.69,-0.002037489812550919,0.0,678.3040161132812,14.239999771118164,36.75685501098633,-0.005568886642711601,98.62999725341797
2016-10-27,186.110712783886,-0.002666824116527855,154.710776002803,-0.001320349892722561,111.068274736655,-0.004561581348196508,49.71,241.729,0.41,49.13,2.72,0.0030624744793794623,0.01115241635687747,688.31298828125,15.359999656677246,36.66978073120117,-0.002368926279441741,98.88999938964844
2016-10-28,185.56067909853,-0.0029554112019049006,154.565891785757,-0.0009364843276551404,110.370799148526,-0.00627970128988431,48.72,241.729,0.41,47.78,2.72,-0.0274781192753919,0.0,689.6510009765625,16.190000534057617,36.630191802978516,-0.0010796063525128075,98.3499984741211
2016-10-31,185.569418453281,4.709701857885662e-05,154.403962366704,-0.0010476400529390029,110.267120344885,-0.0009393680614877553,46.83,241.729,0.31,46.2,2.85,-0.03306822938467979,0.047794117647058876,700.9719848632812,17.059999465942383,36.661865234375,0.000864681014143942,98.44999694824219
2016-11-01,184.224895353118,-0.007245391570279147,153.509089261416,-0.005795661533366081,109.437689915758,-0.007522010428247072,46.66,241.353,0.41,45.77,2.53,-0.009307359307359264,-0.11228070175438609,729.7930297851562,18.559999465942383,36.51936340332031,-0.0038869225595503654,97.69999694824219
2016-11-02,183.116114819525,-0.006018624852345389,152.852848984205,-0.004274927825892227,108.561132757704,-0.008009646025320394,45.32,241.353,0.41,44.26,2.53,-0.0329910421673586,0.0,740.8289794921875,19.31999969482422,36.21061706542969,-0.00845431872622826,97.4000015258789
2016-11-03,182.277969664892,-0.004577123949244144,152.648306560139,-0.0013381655979938234,107.49606868394,-0.009810731029687325,44.66,241.353,0.41,43.84,2.41,-0.009489380930862934,-0.04743083003952553,688.7000122070312,22.079999923706055,36.17894744873047,-0.0008745947809172261,97.16000366210938
2016-11-04,182.077168802205,-0.0011016189342911709,152.30740252003,-0.0022332644743404684,107.119054852519,-0.003507233669442278,44.07,241.353,0.41,43.06,2.2,-0.01779197080291972,-0.08713692946058094,703.2349853515625,22.510000228881836,35.83061599731445,-0.009628015074502616,97.06999969482422
2016-11-07,186.093248043381,0.02205701718450359,155.418151886031,0.0204241508589309,109.663898214611,0.023757149142099143,44.88,241.353,0.41,42.83,2.37,-0.005341384115188252,0.07727272727272716,703.1309814453125,18.709999084472656,36.51144027709961,0.019001188252978585,97.77999877929688
2016-11-08,186.931394071077,0.004503903481229976,156.287457188311,0.005593331871025287,110.380224494311,0.006532015470562147,44.96,241.353,0.41,43.47,2.34,0.014942797104833039,-0.012658227848101333,709.8480224609375,18.739999771118164,36.630191802978516,0.003252447040644091,97.86000061035156
2016-11-09,188.913249240312,0.010602045627934764,158.486288247019,0.014069146035555535,110.88919316673,0.0046110494407014535,45.2,241.353,0.41,43.88,2.22,0.00943179204048783,-0.0512820512820511,723.2730102539062,14.380000114440918,36.3847770690918,-0.006699793853297886,98.5
2016-11-10,189.384696831771,0.002495577167588081,160.335692664614,0.01166917616691543,109.098377467479,-0.016149596260100596,44.62,241.353,0.41,43.67,2.08,-0.0047857793983592245,-0.06306306306306309,715.5339965820312,14.739999771118164,36.14727783203125,-0.006527434168678736,98.79000091552734
2016-11-11,188.948165625386,-0.002304997255257568,160.625461098707,0.001807260936584676,109.145504196407,0.00043196544276802307,43.39,241.353,0.41,41.61,2.08,-0.04717197160522102,0.0,716.4110107421875,14.170000076293945,35.77518844604492,-0.01029370420963227,
2016-11-14,189.096584489432,0.0007855004231174245,160.88113912879,0.0015917652676862293,108.0427387395,-0.010103626943007926,43.29,241.353,0.41,41.83,2.26,0.005287190579187584,0.08653846153846145,705.02099609375,14.479999542236328,35.55353546142578,-0.0061957181568290665,100.11000061035156
2016-11-15,190.572062586199,0.007802774972117232,161.366927385946,0.003019547597603145,109.541368719399,0.013870714472652645,45.86,241.353,0.41,44.15,2.49,0.05546258666029158,0.10176991150442505,711.6190185546875,13.369999885559082,35.901859283447266,0.00979716412167786,100.19000244140625
2016-11-16,190.214103504714,-0.0018783397557189385,161.060113749847,-0.0019013415020612268,110.191717578601,0.0059370160041356534,45.56,241.353,0.41,45.07,2.49,0.020838052095130344,0.0,744.197998046875,13.720000267028809,35.529788970947266,-0.010363538822947382,100.41000366210938
2016-11-17,191.19194213764,0.005140726239060367,161.332836981935,0.0016933008784010273,110.99287197037,0.007270549995715747,45.37,241.353,0.41,44.57,2.37,-0.011093854004881276,-0.048192771084337394,740.9769897460938,13.350000381469727,35.75145721435547,0.0062389406137328685,100.88999938964844
2016-11-18,190.764137190071,-0.0022375678743877803,161.071193131151,-0.001621764395138614,110.578156755807,-0.003736413043476494,45.69,241.353,0.41,44.41,2.6,-0.0035898586493157136,0.09704641350210963,751.5850219726562,12.850000381469727,35.45062255859375,-0.00841461241588004,101.20999908447266
2016-11-21,192.204684932766,0.007551459954235007,161.82330312773,0.004669425872859678,111.728048941642,0.010398908966934073,47.48,241.353,0.41,45.96,2.81,0.034902049088043396,0.0807692307692307,739.2479858398438,12.420000076293945,35.76728820800781,0.00893258359259197,101.05000305175781
2016-11-22,192.580108754756,0.0019532501100132382,162.404479034178,0.003591422837224467,112.067361389921,0.0030369495528936863,48.07,241.353,0.41,46.1,2.73,0.003046127067014792,-0.028469750889679735,751.3469848632812,12.40999984741211,35.941444396972656,0.004869147136680407,101.04000091552734
2016-11-23,192.684871878976,0.0005439976376448996,162.891641191054,0.0029996842437669535,111.614944792215,-0.0040370058873063774,46.72,241.353,0.41,46.54,2.76,0.009544468546637708,0.01098901098901095,744.593994140625,12.430000305175781,35.77518844604492,-0.004625744839062085,101.69999694824219
2016-11-25,193.400789168884,0.003715482606011955,163.498457211022,0.0037252741486977214,111.973107932065,0.0032089174125988773,46.72,241.353,0.41,46.32,2.76,-0.025662599915860285,0.0,741.6489868164062,12.34000015258789,35.917701721191406,0.003983578601169935,101.48999786376953
2016-11-28,192.492797275104,-0.004694871710099857,163.054028576679,-0.002718243596448011,111.718623595856,-0.0022727272727252057,45.66,241.353,0.41,46.64,2.96,0.006908462867012188,0.07246376811594213,735.81298828125,13.149999618530273,35.78313064575195,-0.00374665050910139,101.33000183105469
2016-11-29,192.868221097094,0.001950326595615115,163.404443461449,0.002149072229792992,112.105062773063,0.003459039905512551,45.29,241.353,0.41,44.68,3.02,-0.04202401372212694,0.020270270270270396,735.60400390625,12.899999618530273,35.957279205322266,0.004866778183674203,100.93000030517578
2016-11-30,192.405498891389,-0.0023991625114437864,163.583924256088,0.0010983838066884744,110.747812979947,-0.01210694467798934,49.41,241.353,0.31,47.95,3.32,0.07318710832587305,0.0993377483443707,745.6909790039062,13.329999923706055,35.92561721801758,-0.0008805445796911116,101.5
2016-12-01,191.698320083171,-0.0036754604847191175,164.011259481417,0.0026123301985345737,108.834467785485,-0.017276595744680212,51.08,241.432,0.41,52.28,3.32,0.09030239833159537,0.0,756.7739868164062,14.069999694824219,35.83061599731445,-0.0026443865981926606,101.04000091552734
2016-12-02,191.794344725702,0.0005009154096358159,163.874512209312,-0.0008337675872825967,109.051250738552,0.0019918593574075327,51.7,241.432,0.41,52.35,3.44,0.0013389441469013885,0.03614457831325302,777.9439697265625,14.119999885559082,35.92561721801758,0.002651397919317011,100.7699966430664
2016-12-05,192.946793221994,0.0060087720414290224,164.284754025628,0.0025033900073001547,109.899531859249,0.0077787381158125335,51.72,241.432,0.41,53.3,3.44,0.018147086914995114,0.0,758.7000122070312,12.140000343322754,36.21061706542969,0.007933053611370422,100.13999938964844
2016-12-06,193.557934291745,0.0031674072398180098,164.515515047306,0.0014046405160761388,110.163441541244,0.0024013722126952075,50.95,241.432,0.41,52.31,3.75,-0.018574108818011137,0.09011627906976738,764.2239990234375,11.789999961853027,36.40060806274414,0.005246831253141959,100.48999786376953
2016-12-07,196.089823146338,0.013080780510793977,167.070979694775,0.01553327445581143,111.558392717502,0.01266255989048548,49.85,241.432,0.41,51.9,3.8,-0.007837889504874851,0.013333333333333197,768.1320190429688,12.220000267028809,36.92311477661133,0.014354340261748755,100.2300033569336
2016-12-08,196.569996996612,0.0024487443691334487,167.754716055302,0.004092490280335648,111.756324978998,0.001774248056775285,50.84,241.432,0.41,51.6,3.68,-0.00578034682080919,-0.03157894736842093,770.8099975585938,12.640000343322754,36.946861267089844,0.0006431334577861048,101.06999969482422
2016-12-09,197.75736275104,0.006040422101896148,168.959801390731,0.007183615243530506,112.632882137052,0.007843467993589925,51.51,241.432,0.41,52.19,3.75,0.01143410852713167,0.01902173913043481,772.7940063476562,11.75,37.05769729614258,0.0029998767216381506,101.56999969482422
2016-12-12,197.530370889032,-0.0011478301432131799,169.293122866488,0.0019727856745415107,112.123913464634,-0.004518828451878565,52.74,241.432,0.41,53.99,3.6,0.03448936577888495,-0.039999999999999925,780.0869750976562,12.640000343322754,36.84395217895508,-0.005767900673357529,100.95999908447266
2016-12-13,198.848690767002,0.006674011049726536,170.275993884746,0.005805735056545247,113.537715332463,0.012609280430395664,52.99,241.432,0.41,53.28,3.65,-0.013150583441378094,0.01388888888888884,780.5560302734375,12.720000267028809,37.20811080932617,0.009883810200445708,101.02999877929688
2016-12-14,197.20734216162,-0.008254259050190282,169.344403093528,-0.005471063594839731,113.302081687825,-0.002075377718743221,51.01,241.432,0.41,53.15,3.55,-0.0024399399399399613,-0.0273972602739726,781.4810180664062,13.1899995803833,36.53519821166992,-0.01808510518323836,102.0
2016-12-15,198.019284094058,0.004117199306771235,169.78883172787,0.0026244069849568064,113.48116325775,0.0015805673404873932,50.9,241.432,0.66,51.72,3.56,-0.02690498588899337,0.0028169014084507005,778.0880126953125,12.789999961853027,36.51144027709961,-0.0006502752341089879,103.12999725341797
2016-12-16,197.634198090346,-0.0019446894047405738,169.756755945857,-0.00018891573542589857,113.061678818219,-0.0036965116279098487,51.93,241.432,0.66,54.15,3.51,0.04698375870069604,-0.014044943820224809,784.906982421875,12.199999809265137,36.440181732177734,-0.0019516771833996138,102.94999694824219
2016-12-19,198.064530235217,0.0021774174157567217,170.107935470242,0.0020687219335000506,113.524891381939,0.004096989966554165,52.13,241.432,0.66,53.53,3.55,-0.011449676823637955,0.01139601139601143,792.7139892578125,11.710000038146973,36.40060806274414,-0.001085989903245932,103.13999938964844
2016-12-20,198.828575602778,0.0038575577699531127,170.810294519011,0.004128902316211214,113.959743992778,0.0038304604879646487,52.22,241.432,0.66,54.56,3.39,0.019241546796189057,-0.04507042253521121,800.8759765625,11.449999809265137,36.51239013671875,0.0030708847990101873,103.29000091552734
